,x coord,y coord,quality,x mm,y mm,x%,y%
62,253,442,0.75,-19.016237942122185,-26.041318327974277,-0.3205974532938074,-0.6341487477894625
63,114,404,0.75,-38.882958199356914,-20.610128617363348,-0.6555333085957501,-0.501890383961119
64,40,447,0.75,-49.45948553054662,-26.755948553054665,-0.8338444833608131,-0.6515511640826657
65,183,480,0.7499999999999998,-29.02106109324759,-31.47250803858521,-0.4892701861796778,-0.7664071116178063
66,742,290,0.7250000000000003,50.87459807073955,-4.316559485530546,0.8577020664374873,-0.10511529247608782
67,425,315,0.7250000000000003,5.567041800643087,-7.889710610932475,0.09385554751147411,-0.19212737394210339
68,739,502,0.71875,50.44581993569132,-34.616881028938906,0.8504732350280927,-0.8429777433078999
69,558,92,0.71875,24.57620578778135,23.98279742765273,0.41433373999462786,0.5840203927347555
70,394,283,0.71875,1.1363344051446946,-3.3160771704180068,0.019157622947731514,-0.08075190966560349
71,292,313,0.71875,-13.442122186495178,-7.603858520900321,-0.22662264497167964,-0.18516640742482215
72,235,195,0.71875,-21.588906752411575,9.261414790996785,-0.36397044175017407,0.22553061709477135
73,216,128,0.71875,-24.30450160771704,18.837459807073955,-0.4097530406763389,0.4587229954236931
74,592,456,0.7083333333333335,29.435691318327976,-28.04228295819936,0.49626049596776495,-0.6828755134104313
75,544,499,0.7083333333333331,22.57524115755627,-34.18810289389068,0.3805991934174538,-0.8325362935319781
76,649,112,0.7000000000000003,37.582475884244374,21.12427652733119,0.6336082927462594,0.5144107275619431
77,529,323,0.7000000000000003,20.431350482315114,-9.033118971061093,0.3444550363704816,-0.2199712400112284
78,320,498,0.6875000000000001,-9.440192926045016,-34.0451768488746,-0.15915355181733148,-0.8290558102733374
79,468,407,0.6875,11.712861736334405,-21.038906752411577,0.1974687977127945,-0.5123318337370407
80,431,153,0.6875,6.42459807073955,15.264308681672027,0.108313210330263,0.3717109139576775
81,322,424,0.6875,-9.154340836012862,-23.468649517684888,-0.15433433087773518,-0.5715000491339313
82,131,385,0.6875,-36.4532154340836,-17.89453376205788,-0.6145699306091815,-0.435761202046947
83,127,367,0.6875,-37.02491961414791,-15.32186495176849,-0.6242083724883741,-0.37311250339141583
84,84,203,0.6875,-43.170739549839226,8.118006430868167,-0.7278216226896945,0.19768675102564637
85,656,365,0.6750000000000003,38.582958199356916,-15.036012861736335,0.6504755660348465,-0.36615153687413454
86,503,38,0.6750000000000003,16.715273311897107,31.7008038585209,0.2818051641557297,0.7719664887013491
87,465,98,0.6750000000000003,11.284083601286174,23.125241157556268,0.19023996630340004,0.5631374931829117
88,441,500,0.6750000000000003,7.853858520900321,-34.331028938906755,0.1324093150282445,-0.8360167767906187
89,261,506,0.6750000000000003,-17.872829581993567,-35.188585209003215,-0.3013205695354222,-0.8568996763424623
90,155,433,0.6750000000000003,-33.02299035369775,-24.754983922829584,-0.556739279334026,-0.602824398461697
91,629,255,0.6666666666666667,34.72395498392283,0.6858520900321543,0.5854160833502964,0.016701621576333966
92,479,179,0.65625,13.285048231511254,11.54823151125402,0.22397451288057413,0.2812183492330213
93,347,126,0.65625,-5.581189710610933,19.12331189710611,-0.09409406913278147,0.46568396194097433
94,217,304,0.65625,-24.161575562700964,-6.317524115755627,-0.40734343020654074,-0.15384205809705656
95,42,376,0.65625,-49.17363344051447,-16.608199356913186,-0.8290252624212168,-0.40443685271918145
96,763,343,0.6500000000000002,53.87604501607717,-11.891639871382637,0.9083038863032483,-0.28958090518404084
97,604,407,0.6500000000000002,31.150803858520902,-21.038906752411577,0.5251758216053427,-0.5123318337370407
98,314,396,0.6500000000000002,-10.29774919614148,-19.46672025723473,-0.17361121463612036,-0.4740465178919939
99,588,491,0.6458333333333334,28.863987138263667,-33.04469453376206,0.48662205408857234,-0.8046924274628531
100,458,442,0.6458333333333334,10.283601286173633,-26.041318327974277,0.173372693014813,-0.6341487477894625
101,751,504,0.6250000000000002,52.160932475884245,-34.902733118971064,0.8793885606656705,-0.8499387098251812
102,164,283,0.6250000000000002,-31.736655948553054,-3.3160771704180068,-0.5350527851058426,-0.08075190966560349
103,110,435,0.6250000000000002,-39.45466237942122,-25.04083601286174,-0.6651717504749427,-0.6097853649789782
104,518,320,0.625,18.859163987138267,-8.604340836012861,0.317949321202702,-0.20952979023530652
105,327,345,0.625,-8.439710610932476,-12.177491961414791,-0.14228627852874443,-0.29654187170132207
106,298,508,0.625,-12.584565916398715,-35.47443729903537,-0.21216498215289076,-0.8638606428597437
107,521,19,0.6249999999999999,19.287942122186497,34.41639871382637,0.32517815261209637,0.838095670615521
108,248,502,0.6249999999999999,-19.730868167202573,-34.616881028938906,-0.33264550564279816,-0.8429777433078999
109,91,152,0.6249999999999999,-42.17025723472669,15.407234726688104,-0.7109543494011075,0.37519139721631817
110,634,500,0.6041666666666666,35.438585209003215,-34.331028938906755,0.5974641356992871,-0.8360167767906187
111,737,196,0.59375,50.15996784565917,9.118488745980708,0.8456540140884965,0.22205013383613073
112,710,96,0.59375,46.30096463022508,23.411093247588422,0.7805945314039464,0.5700984597001929
113,487,240,0.59375,14.428456591639872,2.829742765273312,0.24325139663895934,0.06890887045594331
114,471,275,0.59375,12.141639871382637,-2.172668810289389,0.20469762912218895,-0.05290804359647849
115,362,388,0.59375,-3.437299035369775,-18.323311897106112,-0.05794991208580924,-0.44620265182286895
116,551,510,0.5833333333333333,23.575723472668813,-35.76028938906752,0.39746646670604086,-0.8708216093770248
117,479,509,0.5833333333333333,13.285048231511254,-35.61736334405145,0.22397451288057413,-0.8673411261183843
118,239,450,0.5833333333333333,-21.017202572347266,-27.184726688102895,-0.35433199987098146,-0.6619926138585875
119,210,219,0.5750000000000002,-25.162057877813503,5.831189710610933,-0.4242107034951278,0.1419990188873964
120,728,178,0.5625,48.873633440514475,11.691157556270097,0.8239675198603131,0.28469883249166195
121,630,136,0.5625,34.866881028938906,17.694051446945338,0.5878256938200945,0.43087912935456807
122,250,486,0.5625,-19.44501607717042,-32.33006430868167,-0.32782628470320185,-0.7872900111696499
123,765,4,0.5416666666666666,54.16189710610933,36.56028938906752,0.9131231072428446,0.8903029194951302
124,494,459,0.5416666666666666,15.428938906752412,-28.47106109324759,0.26011866992754634,-0.6933169631863532
125,371,510,0.5416666666666666,-2.15096463022508,-35.76028938906752,-0.0362634178576259,-0.8708216093770248
126,4,503,0.5416666666666666,-54.6048231511254,-34.75980707395499,-0.9205904602735464,-0.8464582265665406
127,4,7,0.5416666666666666,-54.6048231511254,36.131511254019294,-0.9205904602735464,0.8798614697192085
128,530,502,0.53125,20.574276527331193,-34.616881028938906,0.34686464684027973,-0.8429777433078999
129,326,354,0.53125,-8.582636655948553,-13.463826366559486,-0.14469588899854258,-0.3278662210290877
130,236,442,0.53125,-21.4459807073955,-26.041318327974277,-0.36156083128037597,-0.6341487477894625
131,177,507,0.53125,-29.878617363344052,-35.3315112540193,-0.5037278489984667,-0.8603801596011031
